step,ep_reward_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,lr,sps
4837376,109.8,-0.0001,1.9451,0.9782,0.0026,0.024,2.5e-05,144.0
4841472,112.4,-0.0064,4.9493,0.9785,0.0035,0.044,2.5e-05,144.0
4845568,110.9,-0.0025,3.3032,0.978,0.0026,0.022,2.5e-05,144.0
4847616,114.1,-0.0019,9.6075,0.9781,0.002,0.015,2.5e-05,144.0
4849664,110.4,-0.0056,8.4623,0.9782,0.0037,0.045,2.5e-05,144.0
4851712,108.5,-0.001,3.1444,0.9784,0.002,0.02,2.5e-05,144.0
4853760,109.0,-0.0049,4.9718,0.9791,0.0036,0.041,2.5e-05,144.0
4855808,85.2,-0.0013,16.7228,0.9796,0.0009,0.006,2.5e-05,144.0
4857856,111.1,-0.0047,3.777,0.9796,0.0028,0.033,2.5e-05,144.0
4859904,109.5,-0.0027,5.27,0.9797,0.0023,0.024,2.5e-05,144.0
4861952,114.9,-0.003,6.3828,0.9798,0.0011,0.007,2.5e-05,144.0
4864000,152.6,-0.0039,5.3404,0.9798,0.0022,0.022,2.5e-05,144.0
4866048,112.5,-0.0047,6.344,0.9798,0.006,0.081,2.5e-05,144.0
4868096,111.3,-0.0002,5.4777,0.9796,0.0019,0.018,2.5e-05,144.0
4870144,115.4,-0.0051,5.7384,0.9795,0.0034,0.043,2.5e-05,144.0
4872192,74.9,-0.0022,3.9695,0.9793,0.0021,0.016,2.5e-05,144.0
4874240,113.2,-0.0006,4.7713,0.9792,0.0011,0.008,2.5e-05,144.0
4876288,111.5,-0.0016,8.0794,0.9788,0.001,0.004,2.5e-05,144.0
4878336,112.1,-0.0033,7.2615,0.9787,0.002,0.024,2.5e-05,144.0
4880384,112.2,-0.0017,6.9731,0.9786,0.0057,0.074,2.5e-05,144.0
4882432,115.7,-0.0016,7.7473,0.9787,0.0099,0.121,2.5e-05,144.0
4886528,100.5,-0.0017,5.8379,0.9789,0.0016,0.015,2.5e-05,144.0
4888576,108.3,-0.0051,9.8706,0.9791,0.0031,0.035,2.5e-05,144.0
4890624,110.4,-0.0035,3.9949,0.9789,0.0027,0.025,2.5e-05,144.0
4892672,115.1,-0.0033,6.7779,0.9787,0.0044,0.056,2.5e-05,144.0
4894720,112.5,-0.0026,4.4839,0.9785,0.0021,0.02,2.5e-05,144.0
4896768,112.2,-0.0008,7.303,0.9785,0.002,0.022,2.5e-05,144.0
4898816,111.1,-0.0034,3.4781,0.9785,0.0026,0.022,2.5e-05,144.0
4900864,114.6,-0.0007,5.2647,0.9782,0.0037,0.049,2.5e-05,144.0
4902912,112.4,-0.0046,4.3095,0.9782,0.0024,0.022,2.5e-05,144.0
4904960,111.4,-0.0023,10.8258,0.978,0.0029,0.037,2.5e-05,144.0
4907008,112.6,-0.0017,4.6158,0.978,0.0009,0.005,2.5e-05,144.0
4909056,90.9,-0.0015,3.3399,0.9777,0.0033,0.04,2.5e-05,144.0
4911104,113.6,-0.0016,7.0907,0.9774,0.0027,0.029,2.5e-05,144.0
4913152,113.3,-0.0024,4.8156,0.9774,0.0029,0.035,2.5e-05,144.0
4915200,112.1,-0.0045,6.6913,0.978,0.0018,0.015,2.5e-05,144.0
4917248,112.0,-0.0007,2.839,0.978,0.0036,0.044,2.5e-05,144.0
4919296,113.9,0.0004,5.3502,0.978,0.0071,0.093,2.5e-05,144.0
4921344,111.0,0.0003,4.7433,0.9779,0.0016,0.012,2.5e-05,144.0
4923392,109.1,-0.0022,7.9784,0.9778,0.003,0.031,2.5e-05,144.0
4925440,113.8,-0.0024,3.3823,0.9777,0.0015,0.013,2.5e-05,144.0
4927488,113.2,-0.0026,4.9888,0.9779,0.0045,0.058,2.5e-05,144.0
4929536,114.2,-0.0055,4.9017,0.978,0.0015,0.014,2.5e-05,144.0
4931584,113.1,-0.0,9.1378,0.978,0.004,0.042,2.5e-05,144.0
4933632,112.1,-0.0005,2.4034,0.9782,0.0053,0.065,2.5e-05,144.0
4935680,72.5,-0.002,5.8153,0.9786,0.0025,0.024,2.5e-05,144.0
4937728,111.7,-0.0026,7.3687,0.9787,0.0037,0.044,2.5e-05,144.0
4939776,112.6,-0.0003,5.7075,0.9787,0.0042,0.053,2.5e-05,144.0
4941824,112.1,-0.0004,4.9015,0.979,0.0034,0.034,2.5e-05,144.0
4943872,113.4,0.0007,9.2112,0.9791,0.0015,0.014,2.5e-05,144.0
4945920,100.0,-0.0015,16.1879,0.9791,0.0019,0.018,2.5e-05,144.0
4947968,110.8,-0.0041,4.6847,0.9792,0.0035,0.038,2.5e-05,144.0
4950016,110.1,-0.001,5.6495,0.9793,0.0032,0.031,2.5e-05,144.0
4952064,111.2,-0.0029,3.3975,0.9793,0.0024,0.024,2.5e-05,144.0
4954112,112.3,-0.0074,3.6316,0.9791,0.0038,0.04,2.5e-05,144.0
4958208,109.8,-0.0025,3.4025,0.9782,0.0027,0.029,2.5e-05,144.0
4960256,109.5,-0.0006,10.4229,0.9778,0.0051,0.064,2.5e-05,144.0
4962304,113.0,-0.0016,5.294,0.9778,0.0028,0.026,2.5e-05,144.0
4964352,115.3,-0.0016,3.9531,0.9779,0.001,0.005,2.5e-05,144.0
4966400,112.2,-0.0002,5.5758,0.9778,0.0006,0.002,2.5e-05,144.0
4968448,111.7,-0.0019,4.4204,0.9778,0.0033,0.04,2.5e-05,144.0
4970496,112.6,-0.0018,1.6931,0.9777,0.0038,0.044,2.5e-05,144.0
4974592,112.2,-0.0005,5.7211,0.9778,0.0043,0.052,2.5e-05,144.0
4976640,112.7,-0.0016,4.1435,0.9778,0.0012,0.006,2.5e-05,144.0
4978688,114.3,-0.0029,2.5619,0.9771,0.0043,0.052,2.5e-05,144.0
4980736,114.3,-0.0018,9.5239,0.9761,0.0027,0.031,2.5e-05,144.0
4982784,110.7,-0.0008,7.3732,0.9759,0.0008,0.005,2.5e-05,144.0
4984832,79.1,-0.0017,5.9442,0.976,0.0011,0.011,2.5e-05,144.0
4986880,113.0,-0.0006,3.0826,0.9755,0.003,0.038,2.5e-05,144.0
4988928,114.3,-0.0043,3.745,0.975,0.001,0.005,2.5e-05,144.0
4990976,112.2,-0.0055,5.0834,0.9752,0.0031,0.036,2.5e-05,144.0
4993024,79.2,-0.001,5.9595,0.9752,0.0025,0.031,2.5e-05,144.0
4995072,111.6,-0.0012,2.7181,0.9751,0.0032,0.035,2.5e-05,144.0
4997120,88.3,-0.0001,15.1708,0.9746,0.0031,0.037,2.5e-05,144.0
4999168,111.6,-0.0016,7.6372,0.9745,0.0028,0.033,2.5e-05,144.0
5001216,111.1,-0.0007,6.2393,0.9748,0.0025,0.029,2.5e-05,144.0
